ID,DATASET,curated_smiles,tSNE1,tSNE2
UNPD_subset_A_5083,UNPD-A,C/C(=C\c1coc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)C(C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,-21.10167,5.7358766
UNPD_subset_A_5084,UNPD-A,CC1=C[C@@H]2Cc3cc(O)n(CC(=O)O)c3C(C)(C)[C@H]2CC1,-1.5571737,-10.648643
UNPD_subset_A_5085,UNPD-A,C=C1C[C@H](O)[C@H]2[C@](C)(CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)CCC[C@]2(C)[C@H]1CC/C(C)=C/CO,-17.835724,-34.319195
UNPD_subset_A_5086,UNPD-A,CC(C)C(=O)OC[C@]1(C)[C@@H]2CC[C@@]1(C)[C@H](OC(=O)C(C)C)C2,2.9520547,-5.687755
UNPD_subset_A_5087,UNPD-A,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O)C[C@@H](O)[C@]5(C)[C@H]4CC[C@]23C)O[C@]12CC[C@@H](CO)CO2,-61.67294,-48.229733
UNPD_subset_A_5088,UNPD-A,COc1cc(C(=O)O[C@@H]2C[C@](C)(O)C[C@H]3[C@@H](C[C@@]4(C)O[C@@H]34)[C@@H]2C(C)C)ccc1O,28.601377,1.6966331
UNPD_subset_A_5089,UNPD-A,C=C1[C@@H](O)C[C@H](OC(C)=O)[C@@]2(COC(C)=O)[C@@H](O)[C@H](OC(C)=O)[C@]3(OC(C)=O)[C@@]4(C)CO[C@]3(C)C(=O)C[C@H]4[C@@H](OC(C)=O)[C@H]12,-22.307878,10.934871
UNPD_subset_A_5090,UNPD-A,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1c1c(OS(=O)(=O)O)cc(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc12,85.702576,28.59312
UNPD_subset_A_5091,UNPD-A,C=C1CCC(C)(C)[C@@H]2CCC(C(=O)O)=CC[C@@H]12,-34.961056,36.602303
UNPD_subset_A_5092,UNPD-A,COc1cc2ccc3cc(OC)c(OC)c4c(=O)oc(c1)c2c34,35.210445,45.42047
UNPD_subset_A_5093,UNPD-A,CC(=O)n1c2c(c3ccccc31)CCN=C2,-26.272583,53.660538
UNPD_subset_A_5094,UNPD-A,COc1cc(OC)c2c(c1)O[C@H](c1cc(OC)ccc1OC)CC2=O,48.642937,59.542744
UNPD_subset_A_5095,UNPD-A,C=C[C@H](CO)C[C@@H]1C(=C)CC[C@@H](Br)C1(C)C,-2.403132,-2.2584143
UNPD_subset_A_5096,UNPD-A,CC(=O)O[C@H]1C/C=C(\C)[C@@H](OC(C)=O)Cc2c(oc(O)c2CO)C=C1C,-12.824449,-20.254503
UNPD_subset_A_5097,UNPD-A,COc1cc(O)cc(O)c1C(=O)c1ccc(O)c(O)c1,40.328148,12.39009
UNPD_subset_A_5098,UNPD-A,COc1cc2c(cc1O)[C@H](c1ccc(OC)c(OC)c1)[C@@H](C)[C@H](C)C2,8.235765,52.207863
UNPD_subset_A_5099,UNPD-A,CC(C)=CCC[C@](C)(O)[C@@H]1CC=CCC1,1.2000543,-29.801662
UNPD_subset_A_5100,UNPD-A,CCOC(=O)[C@@]1(C)CC[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,-74.11799,-0.042048752
UNPD_subset_A_5101,UNPD-A,COc1cccc(CCc2ccc(O)cc2)c1,41.268257,-36.19092
UNPD_subset_A_5102,UNPD-A,CCCCCCCC[C@H](CC(=O)OC)O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,10.170533,-61.441147
UNPD_subset_A_5103,UNPD-A,C=C1CCC[C@@]2(C)CC=C([C@@H](C)CO)C[C@H]12,-20.829512,-10.4905405
UNPD_subset_A_5104,UNPD-A,COc1cc(OC)c2c(c1)oc1c3ccc(O)cc3oc(=O)c12,44.30869,40.197536
UNPD_subset_A_5105,UNPD-A,C[C@]12CCC(=O)C(O1)c1c(cc3c(O)c4cc(O)cc(O)c4c(O)c3c1O)O2,-32.25019,-9.277344
UNPD_subset_A_5106,UNPD-A,CC1=C(CC=C(C=O)CC(=O)O)[C@]2(C)CCCC(C)(C)C2C(=O)C1,-38.98835,-4.9588776
UNPD_subset_A_5107,UNPD-A,C=C1C(=O)O[C@H]2[C@H]3O[C@]3(C)CC/C=C(\C)[C@@H](OC(=O)CC(C)(C)O)C[C@@H]12,-25.713766,27.679722
UNPD_subset_A_5108,UNPD-A,C=C1C(=O)O[C@@H]2/C=C(\C)C[C@H](O)/C=C(\C)C[C@@H](OC(=O)C(=C)[C@H](C)O)[C@@H]12,-45.85844,35.528316
UNPD_subset_A_5109,UNPD-A,CC(C)CCCCCCCCCCCCCCCCCCCCCC(=O)O,-2.3713875,-51.086933
UNPD_subset_A_5110,UNPD-A,C=C[C@]1(C)C[C@@H](O)[C@H]2[C@@]3(C)[C@H](CC(=O)[C@]2(C)O1)C(C)(C)[C@@H](OC(=O)C(C)=CC)C[C@H]3OC(C)=O,-34.938698,-63.424255
UNPD_subset_A_5111,UNPD-A,CC(=O)O[C@H]1C[C@@H](C)[C@]2(C)C[C@@H](c3ccoc3O)O[C@@H]3CC(=O)[C@]4(CO4)[C@@]1(C)[C@H]32,-14.07234,1.0470229
UNPD_subset_A_5112,UNPD-A,C=C1C(=O)O[C@@H]2/C=C(\C)CC[C@H]3O[C@@H]3C[C@H](O)[C@@H]12,-46.257046,34.77067
UNPD_subset_A_5113,UNPD-A,CC1=C[C@@H](/C=C(\C)CCCc2ccn(CC(=O)O)c2O)[C@]2(OC(=O)C(C)C2=O)[C@@H]2[C@@H](C)CC[C@@H]12,-14.54412,-12.965475
UNPD_subset_A_5114,UNPD-A,CC1=CC(=O)C=C[C@]12CC[C@H]1[C@@H]3CC[C@H]([C@H](C)CC[C@@](O)(CO)C(C)C)[C@@]3(C)CC[C@@H]12,-53.276066,-36.591736
UNPD_subset_A_5115,UNPD-A,CC1=CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,-78.636604,3.121283
UNPD_subset_A_5116,UNPD-A,CCCCCCCCCCCCCC(=O)O[C@@H]1C[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@@]21OC(C)=O,22.828169,-64.3495
UNPD_subset_A_5117,UNPD-A,COc1cc(OC)c2c(c1)C(C)(C)C1=NCCc3cc4c(c-2c31)OCO4,5.7010875,61.59662
UNPD_subset_A_5118,UNPD-A,CC1OC(O[C@H]2CC[C@H](O[C@@]3(C)CC(=O)[C@]4(O)c5c(c(O)c6c(O)c(C7=C[C@@H](O)[C@H](O)[C@@H](C)O7)ccc6c5O)C=C[C@]4(O)C3)O[C@H]2C)=CCC1=O,-16.24916,-11.635969
UNPD_subset_A_5119,UNPD-A,Cc1c(-c2ccc(O)cc2)oc2ccc(C[C@@H](C)O)cc12,55.541412,6.8801007
UNPD_subset_A_5120,UNPD-A,COc1cc([C@H]2c3cc(O)c(OC)cc3C[C@H](CO)[C@@H]2CO)ccc1O,39.627888,-25.658808
UNPD_subset_A_5121,UNPD-A,COc1ccc([C@@H]2OCC(C(=O)c3cc(OC)c(OC)c(OC)c3)[C@@H]2CO)cc1OC,35.73688,6.686295
UNPD_subset_A_5122,UNPD-A,CC(=O)O[C@H](CCC(C)(C)O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=C(CC[C@]12C)[C@@]1(C)C[C@H](O)[C@H](O)C[C@@]1(O)C(=O)C3,-64.52182,39.91513
UNPD_subset_A_5123,UNPD-A,CC[C@H](C)CC1C(=O)O[C@@H](C)[C@@H]1O,-17.136835,-47.493935
UNPD_subset_A_5124,UNPD-A,CC(=O)O[C@@H]1[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@]4(C)[C@@H]3CC[C@H]3[C@H]5[C@]6(C[C@]34CO6)O[C@H](C=C(C)C)C[C@]5(C)O)C2(C)C)OC[C@H](O)[C@H]1O[C@H]1O[C@@H](CO)[C@H](OC(C)=O)[C@@H](O[C@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O,-39.539192,-24.666624
UNPD_subset_A_5125,UNPD-A,COc1ccc(C(=O)/C=C/c2cc(O)c(OC)c(O)c2)c(O)c1,70.09704,-18.30299
UNPD_subset_A_5126,UNPD-A,COc1cc2c(O)c3cc(C=O)cc(O)c3c(O)c2c(O)c1C1CCCCN1,31.104883,28.811518
UNPD_subset_A_5127,UNPD-A,CC(C)[C@]1(OC(=O)c2ccc(O)cc2)CC[C@]2(C)C[C@@H]3O[C@]3(C)C[C@H](O)[C@H]21,-1.3866051,14.283095
UNPD_subset_A_5128,UNPD-A,C=C1[C@@H]2[C@@H](O[C@H]3CC(=O)O[C@]4(C)COC(=O)C[C@@H]4[C@]32C)[C@H](O)[C@@]2(C)[C@H](c3ccoc3)CC(=O)[C@]12O,-29.711704,-48.272205
UNPD_subset_A_5129,UNPD-A,C[C@@H]1CC[C@]2(O[C@H]3C[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC[C@]4(C)[C@H]3[C@@H]2C)N(C)C1,-53.44355,-43.0583
UNPD_subset_A_5130,UNPD-A,C=C1CC[C@H]2[C@](C)(COC(C)=O)C[C@H](Cl)C[C@]2(C)[C@H]1C[C@H](O)c1cc(O)[nH]c1O,-4.99699,1.3532997
UNPD_subset_A_5131,UNPD-A,CC(=O)Oc1c(O)cc(O)c2c1C(=O)c1cc(O)cc(O)c1C2=O,0.26389417,48.055508
UNPD_subset_A_5132,UNPD-A,CN(C)c1nc(-c2c[nH]c3ccccc23)oc(=O)n1,21.79902,-26.668833
UNPD_subset_A_5133,UNPD-A,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@]1(O)[C@@H]2C,-63.5479,-43.123455
UNPD_subset_A_5134,UNPD-A,C=C1CC[C@@H]2C(C)(C)C[C@@H](O)C[C@@]2(C)[C@@H]1CC=C(COC(C)=O)CC(=O)O,4.240138,-1.9608094
UNPD_subset_A_5135,UNPD-A,O=c1cc(-c2ccc3c(c2)OCO3)oc2cc(O)cc(O)c12,80.61317,14.471575
UNPD_subset_A_5136,UNPD-A,Cc1cc2cc3oc4cc(=O)cc(C(=O)O)c4c(O)c3c(=O)c2c(O)o1,25.411667,9.922395
UNPD_subset_A_5137,UNPD-A,COc1cc2c(cc1OC)OC(C)(C)C=C2,39.07879,32.721107
UNPD_subset_A_5138,UNPD-A,C=C(C[C@@H](O)[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3)C(C)C,-60.896976,38.17997
UNPD_subset_A_5139,UNPD-A,C[C@@H]1C[C@H](O)[C@@H](O)/C=C/[C@@H](O)CC(=O)O1,-26.397429,17.214205
UNPD_subset_A_5140,UNPD-A,C[S@+]([O-])C[C@](C)(O)[C@H]1OC(=O)C=C2[C@@]13O[C@@H]3[C@H]1OC(=O)[C@@]3(C)[C@@H](O)[C@H](Cl)C[C@@]2(C)[C@@H]13,9.44395,-4.381741
UNPD_subset_A_5141,UNPD-A,COC(=O)c1c(O)oc2c3c(cc(C(=O)O)c12)C[C@H](C)O3,26.941847,11.868459
UNPD_subset_A_5142,UNPD-A,CCC(CC)C(N)=O,-15.884536,-25.425047
UNPD_subset_A_5143,UNPD-A,C=C(C)[C@@H]1CC[C@]2(C)[C@H](CC=C3[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O,-17.777,-4.9628687
UNPD_subset_A_5144,UNPD-A,C[C@@]1(O)CC(=O)c2c(O)cc(O)cc2C1C(=O)c1c(O)cc(O)cc1Cc1cc(=O)cc(O)o1,41.45471,20.263092
UNPD_subset_A_5145,UNPD-A,CC1=C(CO)C(=O)O[C@@H]([C@](C)(O)[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)CC(=O)[C@]5(C)[C@H]4CC[C@]23C)C1,-21.415926,-27.849825
UNPD_subset_A_5146,UNPD-A,CO[C@@H]1O[C@H](O)[C@@]23[C@H](CCC(C)(C)[C@@H]12)OC(=O)[C@@]12C[C@@H](CC[C@H]13)C(C)C2=O,-44.648323,19.015564
UNPD_subset_A_5147,UNPD-A,CN(CCCN)CCCN,13.353327,-40.393745
UNPD_subset_A_5148,UNPD-A,O=C(/C=C\c1ccc(O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)c(O)c1)O[C@H]1[C@H](O)[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@@H](CO)[C@@H]1O,63.360188,20.994959
UNPD_subset_A_5149,UNPD-A,CC(C)[C@](O)(CO)CC[C@](C)(O)[C@H]1[C@@H](O)C[C@@]2(C)[C@@H]3CC[C@H]4[C@](C)(C(=O)O)[C@@H](O)C[C@H](O)[C@@]45C[C@@]35CC[C@]12C,-49.154232,-19.532042
UNPD_subset_A_5150,UNPD-A,C[C@]1(O)CC[C@@H]2CC(=O)OC[C@@H]21,-7.9825964,-11.593126
UNPD_subset_A_5151,UNPD-A,CC(=O)O[C@@H]1[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)O[C@H](CO)[C@H]1O,64.05379,21.709742
UNPD_subset_A_5152,UNPD-A,C=CC(C)(C)c1[nH]c2cc(Br)ccc2c1CCNC,10.567436,-15.112769
UNPD_subset_A_5153,UNPD-A,C=CCc1cc(OC)c2c(c1)[C@H](CO)[C@@H](c1ccc(O)c(OC)c1)O2,38.731518,-21.046902
UNPD_subset_A_5154,UNPD-A,O=C(O)c1csc(-c2ccccc2)n1,11.360802,12.349363
UNPD_subset_A_5155,UNPD-A,CO[C@@H]1O[C@@H](C)[C@H](O)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@H](O[C@H]3O[C@H](C)[C@H](OC)[C@H](OC)[C@@H]3OC)[C@H]2O)[C@H]1OC,-30.435104,-9.210728
UNPD_subset_A_5156,UNPD-A,CC(C)[C@@H](C)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,-51.021168,-38.228207
UNPD_subset_A_5157,UNPD-A,O=c1cc(-c2cc(O)c(O)cc2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12,78.52354,11.026077
UNPD_subset_A_5158,UNPD-A,CC1C(=O)O[C@@H](C)[C@@]1(C)C(=O)OCC1=CCN2CC[C@@H](O)[C@H]12,-11.9528475,14.32759
UNPD_subset_A_5159,UNPD-A,CC=C(C)C(=O)O[C@H]1[C@H](O)[C@]2(CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H](O)[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,-77.98238,-8.3722725
UNPD_subset_A_5160,UNPD-A,C=C1[C@H]2C(=C(COC(=O)C(C)C)CC[C@H]3C(=C)C(=O)O[C@H]23)C[C@@H]1O,-41.763752,25.64941
UNPD_subset_A_5161,UNPD-A,CCCCCCCC[C@H](CC(=O)NCCCCCN=C(N)N)NCC(=O)NC(CC(C)C)C(=O)NCCCCN=C(N)N,18.868708,-43.646816
UNPD_subset_A_5162,UNPD-A,CC=C(C)C(=O)O[C@H]1[C@@H]2[C@@H](C/C(C)=C/CC[C@@]3(C)O[C@@H]13)OC(=O)[C@]2(C)OC(=O)C(C)=CC,-44.43709,31.618753
UNPD_subset_A_5163,UNPD-A,COc1ccccc1[C@@H](O)[C@H](O)Cc1ccccc1,9.760202,5.5541544
UNPD_subset_A_5164,UNPD-A,COC(=O)C1=CCC/C(C)=C/CC/C(C)=C/[C@@H]2OCC(C)=C2C[C@H]1O,-41.598885,42.534557
UNPD_subset_A_5165,UNPD-A,CC(=CC(=O)N(O)CCCC(N)C(=O)O)CCOC(=O)C(N)CCCN(O)C(=O)CC(C)=CCO,6.361519,-37.98437
UNPD_subset_A_5166,UNPD-A,C=C1C(=O)[C@]23C[C@H]1CC[C@H]2[C@]12CC[C@H](OC(C)=O)[C@@](C)(COC(C)=O)[C@H]1[C@H](O)[C@@]3(O)OC2,-47.483067,17.410007
UNPD_subset_A_5167,UNPD-A,CO[C@@H]1C[C@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]45CCC(c6coc(O)c6)[C@@](C)(CC[C@@H]43)C5=O)[C@H]2OC(C)=O)O[C@@H](C)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-17.037878,0.06576419
UNPD_subset_A_5168,UNPD-A,CCC/C=C/CC/C=C/CC/C=C/CCCCC(=O)O,-0.44430622,-54.008705
UNPD_subset_A_5169,UNPD-A,CNC(=O)CCC=CCCCCCCCCCCCO,8.261224,-69.808945
UNPD_subset_A_5170,UNPD-A,CCCCCCS,-31.107567,-43.774963
UNPD_subset_A_5171,UNPD-A,CCCCOC(=O)C1O[C@H](CO)[C@@H](O[C@H](O)c2ccc(CO)o2)[C@@H]1O,30.71109,-26.056768
UNPD_subset_A_5172,UNPD-A,CC(C)C1=C2[C@H]3CC(=O)C(CO)CC(=O)[C@]3(C)CC[C@]2(C)C=C1,-15.956823,9.96328
UNPD_subset_A_5173,UNPD-A,C=C[C@]1(C)C=C2CC[C@@H]3C(C)(C)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@@H]4O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](OC)[C@@H]4O)CC[C@@]3(C)[C@@H]2C[C@H]1O[C@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]1O,-41.113907,-28.559122
UNPD_subset_A_5174,UNPD-A,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@]4(C)CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@]45C)C3(C)C)OC(C(=O)O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,-70.9934,-2.2661471
UNPD_subset_A_5175,UNPD-A,CCCCCCCCCCCC[C@H](O)CC[C@H](CC(=O)OC(CO)CO)OC(C)=O,8.626493,-60.239826
UNPD_subset_A_5176,UNPD-A,C[C@@]12CCC[C@@](C)(C(=O)O)[C@H]1CC[C@@]13C[C@@H](C[C@H](O)[C@H]12)[C@](O)(CO)C3=O,-19.75003,6.654347
UNPD_subset_A_5177,UNPD-A,CC1(C)[C@H](O)[C@H](O)C[C@@]2(C)[C@H]1CC[C@]1(O)C[C@]3(C)CC[C@@H]4[C@](C)(CC[C@H](O)[C@]4(C)CO)[C@H]3CC[C@@H]12,31.864466,-39.458393
UNPD_subset_A_5178,UNPD-A,CC(C)CC(=O)O[C@@H]1[C@@H](O)c2c(ccc3ccc(=O)oc23)OC1(C)C,65.69731,-3.2103603
UNPD_subset_A_5179,UNPD-A,C=C[C@@](C)(O)CC[C@H]1C(=C)CC[C@H]2[C@](C)(CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CCC[C@]12C,-18.03892,-34.311195
UNPD_subset_A_5180,UNPD-A,COC1=CC(=O)O[C@H](/C=C/C=C/C=C/C=C(\Cl)C(=O)O)C1,-4.659961,5.295653
UNPD_subset_A_5181,UNPD-A,CO[C@H]1[C@@H](O)[C@H](O[C@H]2[C@@H](OC)C[C@H](O[C@H]3[C@@H](OC)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](OC(=O)c7ccccc7)[C@]7(C)[C@@H]([C@H](C)OC(C)=O)CC[C@]7(O)[C@@H]6C=C[C@@]5(O)C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,-30.759085,-6.8360987
UNPD_subset_A_5182,UNPD-A,CCCCCCCC[C@H](C)CCC(=O)c1c(O)c(C)n(C)c1O,-17.566769,-57.384617
UNPD_subset_A_5183,UNPD-A,C=C1C(=O)O[C@@H]2C[C@]3(C)[C@H](C(=C)CC[C@H]3OC(C)=O)[C@@H](OC(=O)C(C)=CC)[C@H]12,-17.1131,-10.261146
UNPD_subset_A_5184,UNPD-A,C=C(C)[C@H]1Oc2ccc(C(C)=O)cc2[C@@H]1OC(=O)C(=CC)COC(C)=O,5.336626,-16.901007
UNPD_subset_A_5185,UNPD-A,CC(=O)CC1C[C@H](O)[C@]23C[C@H]2C(C)(C)O[C@]3(O)C1=O,11.411115,-8.311375
UNPD_subset_A_5186,UNPD-A,CCCC(=O)Cc1cc(OC(=O)c2c(O)cc(OC)cc2CC(=O)CCC)cc(O)c1C(=O)O,48.756523,-54.975986
UNPD_subset_A_5187,UNPD-A,O=C(C=Cc1ccc(O)cc1)O[C@H]1[C@H](OC(=O)C=Cc2ccc(O)c(O)c2)CC[C@](O)(C(=O)O)[C@H]1OC(=O)C=Cc1ccc(O)c(O)c1,57.07385,-27.74461
UNPD_subset_A_5188,UNPD-A,C[C@]1(O)C[C@@H](O)[C@@H]2C(C(=O)O)=CO[C@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@@H]21,34.246056,-21.696737
UNPD_subset_A_5189,UNPD-A,COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@H](C)[C@@H](O)[C@@H](O)[C@H]12,51.191063,-34.366505
UNPD_subset_A_5190,UNPD-A,Cc1c2c(cc3c(=O)occ(O)c13)C(O)C(C)(C)C2,-10.944818,21.160019
UNPD_subset_A_5191,UNPD-A,CCCCCCCCCCCCCCCCCCOC[C@H](O)CO[C@H]1O[C@H](C)[C@H](O)[C@H](O)[C@H]1O,1.5185224,-65.52179
UNPD_subset_A_5192,UNPD-A,COc1c2ccoc2c(CC=C(C)C)c2oc(=O)ccc12,71.07131,-8.158176
UNPD_subset_A_5193,UNPD-A,CC(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC=C4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,-23.969048,0.51283395
UNPD_subset_A_5194,UNPD-A,COc1cc2c(O)c3c(c(O)c2c(O)c1OC)C(=O)C(=O)C(C)=C3,-33.80095,62.02453
UNPD_subset_A_5195,UNPD-A,CC(=O)O[C@]12C[C@@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]1/C=C(\C)[C@H](OC(=O)c1ccccc1)CC(=O)C(C)(C)C=CC(C)C2=O,21.533474,0.96308345
UNPD_subset_A_5196,UNPD-A,C/C=C1\CN2[C@H]3Cc4c(n(C)c5ccc(OC)cc45)[C@@H]2C[C@@H]1[C@@]3(CO)C(=O)OC,30.906912,23.130379
UNPD_subset_A_5197,UNPD-A,C=C1C(=O)O[C@H]2[C@H]1[C@H](OC(=O)C(=CC)CO)[C@@H](O[C@@H](C)CC)C(C(=O)OC)[C@H]1CC[C@](CCl)(O1)[C@@H]2O,7.0792055,-9.59467
UNPD_subset_A_5198,UNPD-A,O=C(Nc1ccccc1)NC(CS)C(=O)O,22.163778,-14.146178
UNPD_subset_A_5199,UNPD-A,COc1cc(OC)c([C@H]2/C=C\CC/C=C\[C@H]2c2cc(OC)c(OC)cc2OC)cc1OC,-12.844131,33.274937
UNPD_subset_A_5200,UNPD-A,CC(C)=CCc1c(O)cc(O)c2c(=O)c3cccc(O)c3[nH]c12,47.019325,44.05739
UNPD_subset_A_5201,UNPD-A,C=C1C(=O)O[C@H]2/C=C(/C)[C@]3(O)O[C@@](C)(C[C@@H]3OC(C)=O)C[C@@H](OC(=O)C(C)=CC)[C@@H]12,-30.335356,43.860596
UNPD_subset_A_5202,UNPD-A,CC1(C)CCC[C@@]2(CO)[C@H]1CC[C@]1(C)[C@@H]2C[C@@H](O)[C@]2(C)C3C(=O)O[C@](C)(O)C3=CC[C@@H]12,-10.168792,-19.494682
UNPD_subset_A_5203,UNPD-A,CO[C@]1(C)C[C@H]([C@@H](C)[C@@]2(O)CC[C@H]3[C@@H]4CC=C5C[C@@H](OS(=O)(=O)O)CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)O[C@@H](O)[C@@]1(C)O,2.204774,-3.6101074
UNPD_subset_A_5204,UNPD-A,CC(C)=CCC[C@](C)(O)[C@@H]1CC2=C(O1)[C@@](CC=C(C)C)(C(=O)C(C)C)C(=O)[C@@](C)(CC=C(C)C)C2=O,1.2976505,-29.722334
UNPD_subset_A_5205,UNPD-A,COc1ccc(C(=O)O[C@@H]2CC[C@@]3(C)[C@@H]4CC[C@H]5[C@]6(O)[C@@H](O)[C@H](O)[C@H]7[C@@H](CN8C[C@H](C)CC[C@H]8[C@@]7(C)O)[C@@H]6C[C@@]53O[C@@]42O)cc1OC,27.040796,-20.10356
UNPD_subset_A_5206,UNPD-A,CCC(C)C(=O)O[C@@H]1C[C@@H](C)[C@]2(C[C@H](c3ccoc3)OC2=O)[C@@]2(O)CC[C@H]3O[C@@]3(C)[C@@]12C,-1.3294057,-23.009634
UNPD_subset_A_5207,UNPD-A,CC1(C)CCC[C@]2(C)c3c(O)oc(O)c3CC(=O)C12,-38.26703,16.954489
UNPD_subset_A_5208,UNPD-A,C=C1C(=O)O[C@H]2/C=C(/C)[C@]3(O)C=C[C@@](C)(C[C@@H](OC(=O)C(C)=CC)[C@@H]12)O3,-30.335632,43.864212
UNPD_subset_A_5209,UNPD-A,COc1cc(O)cc(CCc2ccccc2)c1CC=C(C)C,39.844635,-38.93267
UNPD_subset_A_5210,UNPD-A,CCCC(=O)O[C@@H]1C[C@H](OC(C)=O)[C@@]2(C)C=C[C@@H](O)[C@@](C)(O)[C@@H]2[C@@H](OC(C)=O)[C@@]2(O)[C@H](/C=C\1C)OC(=O)[C@@]2(C)O,27.533289,-65.424866
UNPD_subset_A_5211,UNPD-A,O=C(C[C@H](O)CCc1ccccc1)c1ccc(O)cc1,32.956173,-46.89611
UNPD_subset_A_5212,UNPD-A,O=C(CC(c1ccc(O)c(O)c1)c1cc(O)c(O)cc1CC(=O)C(O)O)OC(Cc1ccc(O)c(O)c1)C(=O)O,49.714104,-27.06212
UNPD_subset_A_5213,UNPD-A,CCCC(=O)C(=O)CCC(=O)OCC1COC(=O)C1O,26.437996,-75.17494
UNPD_subset_A_5214,UNPD-A,CCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H](O)CCCC[C@H](O)CCCCCCC[C@@H](O)Cc2cc(C)oc2O)O1,5.6806793,-65.99489
UNPD_subset_A_5215,UNPD-A,COc1cccc2c(O)c3c(O)c4cc(C(C)=O)ccc4c(O)c3c(O)c12,10.417819,32.828667
